smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,molstr,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous,UMAP1,UMAP2,cluster,MedoidID,ToxScore
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2,261.15,265.0557751,0.9852643273,5,2,53.6,3,3,12,5,0,15,0.2,2,1,0.808,3.614,0.5,60.857,1.033,"[(4, 5, 6, 7, 8, 18, 9, 10)]",['-'],['-'],['-'],0,0,0,0,-2.379149812,1.777631203,1.534065558,148.3399247,274.4184491,9.240778462,7.595802899,-4.985840623,-4.867241971,0.3894633353,0.03109599836,0.8786526918,0.4380252957,0.9719345402,0.9969610844,0.9996259197,0.6207199693,0.7878065109,0.07323428988,0.01726545766,0.9856783748,0.7842279673,23.74790968,0.5164483274,70.86205297,0.004378458019,0.9935740829,0.1168639734,0.9970402122,0.0099910805,0.952467382,0.2516444325,0.9774528742,0.02126453817,0.9843202829,0.2265300453,0.5937586427,0.06875957549,0.6006417871,13.1615405,2.488804365,0.3820126359,3.343124604,5.211712935,4.358045296,0.07505299151,0.1930847168,0.07518338412,0.8351832628,0.9969768524,0.8941012621,0.7469465137,0.2482946515,1.67e-05,0.03535700589,0.9820560813,0.177135542,0.9871954918,0.1194402799,0.07187861949,0.9208414555,0.9999953508,0.03933236003,0.02349644713,0.0465477109,0.001296251197,0.01058894675,0.0001079795184,0.02160871774,0.02071310394,8.39e-05,0.0001019356641,0.8670969605,0.6438461542,0.0001386003132,0.01043378655,0.1276016533,"<?xml version='1.0' encoding='iso-8859-1'?><svg version='1.1' baseProfile='full'              xmlns='http://www.w3.org/2000/svg'                      xmlns:rdkit='http://www.rdkit.org/xml'                      xmlns:xlink='http://www.w3.org/1999/xlink'                  xml:space='preserve'width='200px' height='200px' viewBox='0 0 200 200'><!-- END OF HEADER --><rect style='opacity:1.0;fill:none;stroke:none' width='200.0' height='200.0' x='0.0' y='0.0'> </rect><path class='bond-0 atom-0 atom-1' d='M 10.0,107.2 L 17.7,111.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-0 atom-0 atom-1' d='M 17.7,111.6 L 25.5,116.0' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-1 atom-1 atom-2' d='M 31.4,115.9 L 39.1,111.4' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-1 atom-1 atom-2' d='M 39.1,111.4 L 46.7,106.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-2 atom-2 atom-3' d='M 48.3,107.8 L 48.2,98.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-2 atom-2 atom-3' d='M 48.2,98.7 L 48.2,89.5' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-2 atom-2 atom-3' d='M 45.2,107.8 L 45.1,98.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-2 atom-2 atom-3' d='M 45.1,98.7 L 45.0,89.6' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-3 atom-2 atom-4' d='M 46.7,106.9 L 54.2,111.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-3 atom-2 atom-4' d='M 54.2,111.2 L 61.7,115.5' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-4 atom-4 atom-5' d='M 68.6,115.4 L 76.0,111.0' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-4 atom-4 atom-5' d='M 76.0,111.0 L 83.4,106.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-5 atom-5 atom-6' d='M 83.4,106.7 L 83.3,85.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-5 atom-5 atom-6' d='M 86.6,104.9 L 86.5,87.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 83.3,85.5 L 101.6,74.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-7 atom-7 atom-8' d='M 101.6,74.8 L 120.0,85.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-7 atom-7 atom-8' d='M 101.6,78.4 L 116.9,87.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-8 atom-8 atom-9' d='M 120.0,85.3 L 120.2,106.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-9 atom-9 atom-10' d='M 120.2,106.5 L 101.9,117.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-9 atom-9 atom-10' d='M 117.0,104.7 L 101.8,113.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-9 atom-11' d='M 120.2,106.5 L 140.4,112.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 138.5,115.9 L 138.1,115.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 136.7,118.9 L 135.8,118.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 134.8,122.0 L 133.6,121.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 133.0,125.0 L 131.3,123.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 131.1,128.0 L 129.0,126.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 129.3,131.0 L 126.7,129.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-11 atom-13' d='M 140.4,112.9 L 152.9,130.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-13 atom-13 atom-14' d='M 152.9,130.0 L 173.1,123.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-14 atom-14 atom-15' d='M 173.1,123.3 L 173.0,114.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-14 atom-14 atom-15' d='M 173.0,114.5 L 173.0,105.8' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-15 atom-15 atom-16' d='M 175.9,99.9 L 182.9,94.7' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-15 atom-15 atom-16' d='M 182.9,94.7 L 190.0,89.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-16 atom-15 atom-17' d='M 170.0,101.1 L 161.3,98.4' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-16 atom-15 atom-17' d='M 161.3,98.4 L 152.7,95.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-17 atom-17 atom-18' d='M 152.7,95.7 L 147.8,89.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-17 atom-17 atom-18' d='M 147.8,89.0 L 142.9,82.3' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-18 atom-10 atom-5' d='M 101.9,117.2 L 83.4,106.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-19 atom-17 atom-11' d='M 152.7,95.7 L 140.4,112.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-20 atom-18 atom-8' d='M 137.2,79.6 L 128.6,82.4' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-20 atom-18 atom-8' d='M 128.6,82.4 L 120.0,85.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-21 atom-17 atom-19' d='M 154.0,93.0 L 154.8,93.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-21 atom-17 atom-19' d='M 155.3,90.3 L 157.0,91.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-21 atom-17 atom-19' d='M 156.5,87.6 L 159.1,89.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path d='M 46.3,107.2 L 46.7,106.9 L 47.1,107.1' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 83.3,86.6 L 83.3,85.5 L 84.2,85.0' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 100.7,75.3 L 101.6,74.8 L 102.5,75.3' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 102.8,116.6 L 101.9,117.2 L 101.0,116.7' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 152.3,129.1 L 152.9,130.0 L 153.9,129.6' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 172.1,123.6 L 173.1,123.3 L 173.1,122.8' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path class='atom-1' d='M 27.1 114.6L 29.1 117.8Q 29.3 118.1, 29.6 118.7Q 29.9 119.3, 29.9 119.3L 29.9 114.6L 30.7 114.6L 30.7 120.7L 29.9 120.7L 27.8 117.2Q 27.5 116.8, 27.3 116.3Q 27.0 115.8, 26.9 115.7L 26.9 120.7L 26.2 120.7L 26.2 114.6L 27.1 114.6' fill='#0000FF'/><path class='atom-1' d='M 26.1 121.3L 26.9 121.3L 26.9 123.8L 30.0 123.8L 30.0 121.3L 30.8 121.3L 30.8 127.3L 30.0 127.3L 30.0 124.5L 26.9 124.5L 26.9 127.3L 26.1 127.3L 26.1 121.3' fill='#0000FF'/><path class='atom-3' d='M 43.8 85.7Q 43.8 84.3, 44.5 83.5Q 45.3 82.7, 46.6 82.7Q 47.9 82.7, 48.6 83.5Q 49.3 84.3, 49.3 85.7Q 49.3 87.2, 48.6 88.0Q 47.9 88.9, 46.6 88.9Q 45.3 88.9, 44.5 88.0Q 43.8 87.2, 43.8 85.7M 46.6 88.2Q 47.5 88.2, 48.0 87.6Q 48.5 87.0, 48.5 85.7Q 48.5 84.6, 48.0 84.0Q 47.5 83.4, 46.6 83.4Q 45.7 83.4, 45.2 84.0Q 44.7 84.6, 44.7 85.7Q 44.7 87.0, 45.2 87.6Q 45.7 88.2, 46.6 88.2' fill='#FF0000'/><path class='atom-4' d='M 62.4 117.4Q 62.4 116.0, 63.1 115.2Q 63.8 114.4, 65.2 114.4Q 66.5 114.4, 67.2 115.2Q 67.9 116.0, 67.9 117.4Q 67.9 118.9, 67.2 119.7Q 66.5 120.5, 65.2 120.5Q 63.8 120.5, 63.1 119.7Q 62.4 118.9, 62.4 117.4M 65.2 119.9Q 66.1 119.9, 66.6 119.3Q 67.1 118.6, 67.1 117.4Q 67.1 116.3, 66.6 115.7Q 66.1 115.1, 65.2 115.1Q 64.2 115.1, 63.7 115.7Q 63.2 116.2, 63.2 117.4Q 63.2 118.6, 63.7 119.3Q 64.2 119.9, 65.2 119.9' fill='#FF0000'/><path class='atom-15' d='M 171.6 99.1L 173.6 102.3Q 173.8 102.6, 174.1 103.1Q 174.4 103.7, 174.4 103.7L 174.4 99.1L 175.2 99.1L 175.2 105.1L 174.4 105.1L 172.3 101.6Q 172.0 101.2, 171.8 100.7Q 171.5 100.3, 171.4 100.1L 171.4 105.1L 170.7 105.1L 170.7 99.1L 171.6 99.1' fill='#0000FF'/><path class='atom-18' d='M 138.8 75.6L 140.8 78.8Q 141.0 79.1, 141.3 79.6Q 141.6 80.2, 141.6 80.2L 141.6 75.6L 142.4 75.6L 142.4 81.6L 141.6 81.6L 139.5 78.1Q 139.2 77.7, 139.0 77.2Q 138.7 76.8, 138.7 76.6L 138.7 81.6L 137.9 81.6L 137.9 75.6L 138.8 75.6' fill='#0000FF'/><path class='atom-18' d='M 137.8 69.0L 138.6 69.0L 138.6 71.5L 141.7 71.5L 141.7 69.0L 142.5 69.0L 142.5 75.0L 141.7 75.0L 141.7 72.2L 138.6 72.2L 138.6 75.0L 137.8 75.0L 137.8 69.0' fill='#0000FF'/><path class='atom-19' d='M 158.6 81.2L 159.4 81.2L 159.4 83.7L 162.5 83.7L 162.5 81.2L 163.3 81.2L 163.3 87.2L 162.5 87.2L 162.5 84.4L 159.4 84.4L 159.4 87.2L 158.6 87.2L 158.6 81.2' fill='#000000'/></svg>",['-'],['-'],['-'],"[(1, 2, 3, 4)]","[(8, 18), (15,), (8, 18), (1, 2, 3, 4, 5)]","[(4, 2, 3, 1)]","[(1, 2, 3, 4, 5), (18, 8, 7, 6, 5, 10, 9)]","[(1, 2, 3, 4), (8, 18)]",0.093,0.047,0.488,0.3,0.002,0.056,0.25,4.4811916,8.58755,10,11,0.2943140354005
