smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,molstr,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous,UMAP1,UMAP2,cluster,MedoidID
CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@]3(C1)NCCC[C@H]23,256.16,271.3042991,0.9441796568,3,2,44.89,0,4,12,3,0,21,0.0,3,1,0.698,5.005,0.562,76.44,2.015,['-'],['-'],['-'],['-'],0,0,0,0,-2.61951106,1.429841389,1.293972807,192.0290743,308.0356421,9.605500406,4.980935525,-5.068652072,-4.857965323,0.3695374429,0.004511205945,0.9942254424,0.001017510891,0.44128865,0.7182475328,0.9400830418,0.2442747205,0.07755026221,0.01934402809,0.4955937564,0.7344835997,0.9129177928,45.97128806,0.2577939798,49.53947226,0.0090535786,0.8485138416,0.008392262273,0.9552810788,0.0001143374102,5.34e-05,0.03534760699,0.009851832874,0.003372567706,0.9713920951,0.8880499005,6.01e-06,0.0344129093,0.1373305619,9.875281791,2.184033142,1.64911673,3.772260025,4.954746922,4.618440397,0.08433290571,0.3493975103,0.470380187,0.594655633,0.6820091605,0.562535584,0.2566990554,0.5357254744,0.01777581871,0.8004627824,0.7898327112,0.619355917,0.7495794296,0.4306302369,0.461935699,0.4217775166,0.9007034302,0.06927277893,0.1053373292,0.2025540769,0.08436359465,0.1357044429,0.01558434218,0.07054952532,0.3553867936,0.04137449339,0.02226523869,0.1427213252,0.5892956853,0.1526521295,0.02315031737,0.4353497326,"<?xml version='1.0' encoding='iso-8859-1'?><svg version='1.1' baseProfile='full'              xmlns='http://www.w3.org/2000/svg'                      xmlns:rdkit='http://www.rdkit.org/xml'                      xmlns:xlink='http://www.w3.org/1999/xlink'                  xml:space='preserve'width='200px' height='200px' viewBox='0 0 200 200'><!-- END OF HEADER --><rect style='opacity:1.0;fill:none;stroke:none' width='200.0' height='200.0' x='0.0' y='0.0'> </rect><path class='bond-0 atom-0 atom-1' d='M 10.0,118.8 L 36.4,112.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-1 atom-1 atom-2' d='M 36.4,112.8 L 44.3,87.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-1 atom-1 atom-2' d='M 40.2,111.9 L 47.0,89.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-2 atom-2 atom-3' d='M 44.3,87.0 L 70.7,81.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-3 atom-3 atom-4' d='M 70.7,81.0 L 97.0,75.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-4 atom-4 atom-5' d='M 97.0,75.0 L 115.4,94.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-5 atom-5 atom-6' d='M 115.4,94.8 L 126.8,92.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-5 atom-5 atom-6' d='M 126.8,92.2 L 138.1,89.6' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 145.4,92.7 L 152.8,100.7' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 152.8,100.7 L 160.1,108.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-7 atom-7 atom-8' d='M 159.6,110.5 L 171.1,107.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-7 atom-7 atom-8' d='M 171.1,107.9 L 182.6,105.3' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-7 atom-7 atom-8' d='M 158.8,107.2 L 170.3,104.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-7 atom-7 atom-8' d='M 170.3,104.6 L 181.9,101.9' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-8 atom-7 atom-9' d='M 160.1,108.6 L 152.1,134.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-9 atom-9 atom-10' d='M 152.1,134.4 L 125.8,140.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-9 atom-9 atom-10' d='M 149.5,131.6 L 126.9,136.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-10 atom-11' d='M 125.8,140.4 L 107.4,120.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 107.4,120.6 L 81.1,126.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-12 atom-13' d='M 77.7,127.1 L 77.8,127.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-12 atom-13' d='M 74.4,127.6 L 74.6,128.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-12 atom-13' d='M 71.0,128.1 L 71.4,129.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-12 atom-13' d='M 67.7,128.7 L 68.1,130.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-12 atom-13' d='M 64.3,129.2 L 64.9,131.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-12 atom-13' d='M 61.0,129.7 L 61.6,132.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-12 atom-13' d='M 57.7,130.2 L 58.4,133.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-13 atom-12 atom-14' d='M 81.1,126.6 L 81.8,125.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-13 atom-12 atom-14' d='M 81.8,125.1 L 82.4,123.6' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-14 atom-14 atom-15' d='M 83.7,123.6 L 83.7,123.7' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-14 atom-14 atom-15' d='M 83.7,123.7 L 83.7,123.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-15 atom-15 atom-16' d='M 83.7,123.8 L 89.7,104.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-16 atom-16 atom-17' d='M 89.7,104.6 L 87.7,109.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-17 atom-17 atom-18' d='M 87.7,109.0 L 89.1,100.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-18 atom-13 atom-1' d='M 54.7,132.6 L 36.4,112.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-19 atom-18 atom-3' d='M 89.1,100.8 L 70.7,81.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-20 atom-11 atom-5' d='M 107.4,120.6 L 115.4,94.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-20 atom-11 atom-5' d='M 111.2,119.7 L 118.1,97.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-21 atom-18 atom-12' d='M 89.1,100.8 L 81.1,126.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-22 atom-3 atom-19' d='M 69.6,78.0 L 70.4,77.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-22 atom-3 atom-19' d='M 68.5,75.0 L 70.1,74.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-22 atom-3 atom-19' d='M 67.4,72.1 L 69.8,71.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-22 atom-3 atom-19' d='M 66.3,69.1 L 69.6,68.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-23 atom-18 atom-20' d='M 92.1,99.4 L 92.4,100.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-23 atom-18 atom-20' d='M 95.2,98.1 L 95.7,99.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-23 atom-18 atom-20' d='M 98.3,96.7 L 99.0,99.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-23 atom-18 atom-20' d='M 101.4,95.3 L 102.3,98.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path d='M 43.9,88.2 L 44.3,87.0 L 45.7,86.7' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 95.7,75.3 L 97.0,75.0 L 98.0,76.0' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 159.8,108.2 L 160.1,108.6 L 159.7,109.9' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 152.5,133.2 L 152.1,134.4 L 150.8,134.7' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 127.1,140.1 L 125.8,140.4 L 124.9,139.4' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 83.7,123.8 L 83.7,123.8 L 84.0,122.8' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 89.4,105.6 L 89.7,104.6 L 89.6,104.8' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 87.8,108.8 L 87.7,109.0 L 87.8,108.6' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path class='atom-6' d='M 140.1 85.0L 142.6 89.0Q 142.8 89.4, 143.2 90.1Q 143.6 90.9, 143.7 90.9L 143.7 85.0L 144.7 85.0L 144.7 92.6L 143.6 92.6L 140.9 88.2Q 140.6 87.7, 140.3 87.1Q 140.0 86.5, 139.9 86.3L 139.9 92.6L 138.9 92.6L 138.9 85.0L 140.1 85.0' fill='#0000FF'/><path class='atom-6' d='M 138.8 76.6L 139.8 76.6L 139.8 79.8L 143.7 79.8L 143.7 76.6L 144.8 76.6L 144.8 84.2L 143.7 84.2L 143.7 80.7L 139.8 80.7L 139.8 84.2L 138.8 84.2L 138.8 76.6' fill='#0000FF'/><path class='atom-8' d='M 183.0 102.7Q 183.0 100.8, 183.9 99.8Q 184.8 98.8, 186.5 98.8Q 188.2 98.8, 189.1 99.8Q 190.0 100.8, 190.0 102.7Q 190.0 104.5, 189.1 105.6Q 188.2 106.6, 186.5 106.6Q 184.8 106.6, 183.9 105.6Q 183.0 104.5, 183.0 102.7M 186.5 105.8Q 187.7 105.8, 188.3 105.0Q 188.9 104.2, 188.9 102.7Q 188.9 101.1, 188.3 100.4Q 187.7 99.6, 186.5 99.6Q 185.3 99.6, 184.7 100.4Q 184.1 101.1, 184.1 102.7Q 184.1 104.2, 184.7 105.0Q 185.3 105.8, 186.5 105.8' fill='#FF0000'/><path class='atom-14' d='M 82.9 115.2L 85.4 119.3Q 85.6 119.7, 86.0 120.4Q 86.4 121.1, 86.4 121.2L 86.4 115.2L 87.5 115.2L 87.5 122.9L 86.4 122.9L 83.7 118.5Q 83.4 117.9, 83.1 117.3Q 82.8 116.8, 82.7 116.6L 82.7 122.9L 81.7 122.9L 81.7 115.2L 82.9 115.2' fill='#0000FF'/><path class='atom-14' d='M 81.6 106.8L 82.6 106.8L 82.6 110.1L 86.5 110.1L 86.5 106.8L 87.6 106.8L 87.6 114.5L 86.5 114.5L 86.5 110.9L 82.6 110.9L 82.6 114.5L 81.6 114.5L 81.6 106.8' fill='#0000FF'/><path class='atom-19' d='M 63.7 59.6L 64.7 59.6L 64.7 62.8L 68.7 62.8L 68.7 59.6L 69.7 59.6L 69.7 67.2L 68.7 67.2L 68.7 63.7L 64.7 63.7L 64.7 67.2L 63.7 67.2L 63.7 59.6' fill='#000000'/><path class='atom-20' d='M 103.3 91.8L 104.4 91.8L 104.4 95.1L 108.3 95.1L 108.3 91.8L 109.3 91.8L 109.3 99.5L 108.3 99.5L 108.3 95.9L 104.4 95.9L 104.4 99.5L 103.3 99.5L 103.3 91.8' fill='#000000'/></svg>","[(6,)]",['-'],['-'],['-'],['-'],['-'],['-'],['-'],0.177,0.005,0.206,0.107,0.003,0.141,0.142,5.1017957,7.4963207,0,1
